ID,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
280,22,female,Bachelor,113829,1,RENT,11800,VENTURE,13.99,0.1,4,609,No,0
281,22,male,Bachelor,63605,1,MORTGAGE,15000,EDUCATION,12.86,0.24,2,664,Yes,0
282,24,female,High School,35161,0,RENT,1565,MEDICAL,8.33,0.04,4,670,Yes,0
283,22,male,High School,144618,2,RENT,10000,DEBTCONSOLIDATION,10.02,0.07,3,611,Yes,0
284,30,female,Bachelor,58120,11,MORTGAGE,23786,EDUCATION,12.32,0.41,9,671,No,0
285,38,female,High School,43949,19,MORTGAGE,6000,DEBTCONSOLIDATION,13.99,0.14,16,652,Yes,0
286,31,female,Associate,70715,9,MORTGAGE,3000,MEDICAL,5.57,0.04,10,598,Yes,0
287,23,male,Associate,67212,2,RENT,25000,EDUCATION,15.65,0.37,3,598,No,1
288,23,female,High School,39957,1,RENT,3000,VENTURE,10,0.08,2,641,Yes,0
289,30,male,Master,83613,5,RENT,11517,VENTURE,13.23,0.14,8,689,No,1
290,28,male,Doctorate,55043,4,MORTGAGE,10175,EDUCATION,12.69,0.18,9,727,No,0
291,29,male,High School,58727,11,RENT,8800,MEDICAL,8.49,0.15,9,674,Yes,0
292,49,male,High School,99537,27,MORTGAGE,10000,PERSONAL,16.49,0.1,12,629,Yes,0
293,22,male,Associate,33985,0,RENT,16300,DEBTCONSOLIDATION,11.01,0.48,4,643,No,1
294,23,male,Associate,20393,0,RENT,3000,EDUCATION,16.29,0.15,2,646,No,1
295,24,male,Master,161802,3,MORTGAGE,12000,MEDICAL,16.45,0.07,2,596,No,1
296,28,female,Associate,123417,7,MORTGAGE,10023,VENTURE,6.74,0.08,10,695,No,0
297,41,male,Bachelor,66209,19,MORTGAGE,7700,EDUCATION,6.91,0.12,17,700,No,0
298,26,male,Bachelor,57101,3,RENT,1469,MEDICAL,8.7,0.03,6,661,No,0
299,26,female,Associate,41867,6,RENT,11500,DEBTCONSOLIDATION,6.62,0.27,3,551,No,1
300,21,male,Associate,78900,0,MORTGAGE,2200,DEBTCONSOLIDATION,12.42,0.03,3,681,Yes,0
301,30,female,Associate,51382,10,OWN,8000,MEDICAL,12.99,0.16,9,640,Yes,0
302,24,male,Bachelor,62107,0,RENT,15000,MEDICAL,11.12,0.24,2,678,No,0
303,36,female,Associate,90897,9,MORTGAGE,24000,PERSONAL,7.51,0.26,13,642,Yes,0
304,34,male,Associate,77596,13,MORTGAGE,8000,HOMEIMPROVEMENT,6.91,0.1,6,690,Yes,0
305,34,male,Bachelor,101863,9,OWN,25000,VENTURE,13.94,0.25,10,525,Yes,0
306,24,male,Bachelor,55051,5,RENT,4000,PERSONAL,11.6,0.07,2,587,Yes,0
307,31,female,Associate,72915,9,OWN,24250,VENTURE,12.18,0.33,7,648,Yes,0
308,33,male,High School,90785,10,MORTGAGE,6000,DEBTCONSOLIDATION,7.7,0.07,7,609,Yes,0
309,27,male,Bachelor,109305,1,RENT,19200,HOMEIMPROVEMENT,6.99,0.18,8,509,Yes,0
310,29,male,Associate,48516,6,OTHER,10000,MEDICAL,8,0.21,10,669,Yes,0
311,21,male,High School,37579,0,RENT,3200,DEBTCONSOLIDATION,10.37,0.09,3,574,No,1
312,35,male,Bachelor,56240,15,RENT,5961,PERSONAL,9.2,0.11,14,702,No,0
313,39,female,Bachelor,78965,14,MORTGAGE,15000,EDUCATION,7.9,0.19,14,656,Yes,0
314,24,male,Associate,96849,0,RENT,10000,EDUCATION,12.43,0.1,3,596,Yes,0
315,25,female,Associate,37261,2,RENT,8000,PERSONAL,12.87,0.21,4,661,Yes,0
316,29,male,High School,57669,8,MORTGAGE,5000,DEBTCONSOLIDATION,9.76,0.09,10,660,Yes,0
317,21,female,Bachelor,63206,0,RENT,12500,MEDICAL,11.01,0.2,3,575,Yes,0
318,29,male,Bachelor,49235,6,RENT,14000,VENTURE,8.49,0.28,10,553,No,1
319,35,male,High School,102932,11,RENT,5000,HOMEIMPROVEMENT,9.07,0.05,6,671,Yes,0
320,22,male,High School,32767,0,RENT,10000,PERSONAL,16.02,0.31,2,583,No,1
321,24,female,Master,42331,3,MORTGAGE,4000,DEBTCONSOLIDATION,5.42,0.09,2,696,No,0
322,23,male,Bachelor,69849,0,MORTGAGE,1000,VENTURE,11.01,0.01,2,630,Yes,0
323,34,male,Bachelor,37887,13,RENT,10000,DEBTCONSOLIDATION,10.37,0.26,10,704,No,1
324,31,male,Master,29406,5,RENT,5000,DEBTCONSOLIDATION,10.99,0.17,6,618,No,1
325,55,male,Master,148602,29,MORTGAGE,10000,PERSONAL,10.99,0.07,26,658,No,0
326,33,male,Bachelor,73326,13,OWN,10000,EDUCATION,13.98,0.14,6,650,Yes,0
327,22,male,Associate,61219,3,RENT,4000,MEDICAL,7.4,0.07,2,681,No,0
328,22,male,Master,73051,0,MORTGAGE,10000,MEDICAL,7.9,0.14,4,585,Yes,0
329,58,female,Associate,55708,38,MORTGAGE,6000,PERSONAL,12.99,0.11,25,677,No,0
330,25,female,Associate,97324,5,MORTGAGE,12000,VENTURE,7.88,0.12,3,699,No,0
331,26,female,High School,101920,3,RENT,15000,DEBTCONSOLIDATION,16,0.15,3,629,No,1
332,31,male,Master,182373,7,MORTGAGE,10000,VENTURE,6.91,0.05,8,687,Yes,0
333,25,female,Master,39371,2,RENT,5200,DEBTCONSOLIDATION,14.65,0.13,4,555,Yes,0
334,30,female,Associate,58571,9,RENT,10000,EDUCATION,12.65,0.17,9,671,No,0
335,36,male,High School,97201,10,RENT,10000,PERSONAL,13.61,0.1,14,638,Yes,0
336,24,male,High School,66936,0,OWN,9000,VENTURE,16.49,0.13,2,514,Yes,0
337,23,female,High School,29978,1,RENT,5000,PERSONAL,8.31,0.17,3,663,Yes,0
338,36,male,High School,30949,11,RENT,7200,MEDICAL,7.29,0.23,11,629,No,0
339,25,female,High School,34378,2,MORTGAGE,9600,MEDICAL,6.03,0.28,3,673,No,0
340,24,female,High School,85089,2,MORTGAGE,12000,VENTURE,11.01,0.14,2,581,Yes,0
341,40,female,Doctorate,92477,18,MORTGAGE,20000,PERSONAL,12.91,0.22,14,719,Yes,0
342,23,male,Bachelor,82742,1,MORTGAGE,10000,PERSONAL,10.04,0.12,4,648,Yes,0
343,32,male,Bachelor,181108,10,RENT,25000,DEBTCONSOLIDATION,8.49,0.14,7,630,No,0
344,23,male,Bachelor,85165,2,RENT,5600,DEBTCONSOLIDATION,13.11,0.07,4,676,No,0
345,36,male,Associate,42818,14,OWN,6000,VENTURE,11.49,0.14,13,701,No,0
346,23,female,Associate,97116,2,MORTGAGE,17000,EDUCATION,12.21,0.18,2,521,Yes,0
347,31,male,Bachelor,109404,7,MORTGAGE,9500,MEDICAL,10.37,0.09,6,645,Yes,0
348,24,female,Master,58595,2,OWN,1300,PERSONAL,9.07,0.02,4,658,Yes,0
349,23,male,Associate,35725,0,RENT,4766,MEDICAL,12.41,0.13,5,632,No,0
350,22,male,Bachelor,48804,0,RENT,7000,EDUCATION,11.31,0.14,3,647,No,0
351,29,female,Master,78854,6,MORTGAGE,5000,EDUCATION,6.17,0.06,7,620,No,0
352,23,male,High School,75080,0,MORTGAGE,5000,MEDICAL,11.36,0.07,3,650,Yes,0
353,29,male,Bachelor,72792,10,RENT,4598,DEBTCONSOLIDATION,7.95,0.06,7,575,Yes,0
354,24,female,High School,144930,0,MORTGAGE,3745,VENTURE,5.77,0.03,4,638,Yes,0
355,25,male,High School,28622,2,RENT,6000,VENTURE,8,0.21,2,613,Yes,0
356,26,female,High School,90006,4,RENT,25000,DEBTCONSOLIDATION,11.01,0.28,4,595,No,1
357,37,male,Bachelor,88421,18,RENT,11500,HOMEIMPROVEMENT,12.21,0.13,13,707,No,0
358,22,female,Master,75733,3,MORTGAGE,12600,VENTURE,13.85,0.17,2,612,Yes,0
359,36,male,High School,61071,16,RENT,3000,VENTURE,11.26,0.05,11,528,Yes,0
360,28,male,Master,136409,3,RENT,19975,DEBTCONSOLIDATION,13.92,0.15,9,567,No,1
361,26,male,Bachelor,60755,3,RENT,7000,PERSONAL,11.01,0.12,4,697,No,0
362,26,male,Bachelor,73169,5,RENT,4791,HOMEIMPROVEMENT,6.44,0.07,5,641,Yes,0
363,21,female,Bachelor,43373,0,MORTGAGE,1500,MEDICAL,9.63,0.03,4,640,Yes,0
364,24,male,Master,78536,4,RENT,3600,EDUCATION,10.59,0.05,2,663,No,0
365,23,male,High School,156952,0,MORTGAGE,5000,EDUCATION,5.79,0.03,4,634,Yes,0
366,36,male,Associate,122428,17,MORTGAGE,12000,MEDICAL,5.79,0.1,11,694,Yes,0
367,26,male,Bachelor,37824,0,RENT,8000,HOMEIMPROVEMENT,14.27,0.21,3,653,No,1
368,29,male,Bachelor,111182,5,RENT,20000,DEBTCONSOLIDATION,13.72,0.18,10,673,No,0
369,22,female,Associate,51261,3,RENT,10000,EDUCATION,13.53,0.2,3,688,Yes,0
370,34,male,Bachelor,58515,14,RENT,10800,DEBTCONSOLIDATION,10.99,0.18,7,673,Yes,0
371,27,female,High School,82821,2,MORTGAGE,20000,EDUCATION,9.68,0.24,8,645,Yes,0
372,24,male,Bachelor,38222,1,OWN,8000,EDUCATION,7.51,0.21,3,639,Yes,0
373,30,female,High School,55080,7,RENT,3000,MEDICAL,10.62,0.05,10,673,Yes,0
374,33,male,Associate,106827,11,MORTGAGE,15000,DEBTCONSOLIDATION,15.88,0.14,8,521,No,1
375,30,male,Bachelor,56906,7,MORTGAGE,6000,VENTURE,7.88,0.11,8,677,No,0
376,30,female,Bachelor,73089,4,OWN,6000,DEBTCONSOLIDATION,14.84,0.08,5,674,No,0
377,37,female,High School,103903,18,RENT,6000,EDUCATION,7.11,0.06,17,687,No,0
378,25,female,Associate,87492,3,RENT,17000,MEDICAL,7.88,0.19,3,558,Yes,0
379,28,female,Bachelor,51615,7,RENT,4800,PERSONAL,12.42,0.09,9,648,No,0
380,25,male,Bachelor,40185,3,MORTGAGE,8000,EDUCATION,8.73,0.2,4,648,No,0
381,39,female,High School,106935,19,MORTGAGE,25000,MEDICAL,18.3,0.23,13,644,No,1
382,30,female,High School,59396,9,MORTGAGE,8500,MEDICAL,12.03,0.14,10,679,Yes,0
383,29,female,Bachelor,65856,4,MORTGAGE,5000,DEBTCONSOLIDATION,7.14,0.08,5,664,No,0
384,26,male,Bachelor,38663,0,RENT,8383,PERSONAL,7.51,0.22,4,698,Yes,0
385,29,female,Master,61205,6,RENT,6500,MEDICAL,15.96,0.11,7,607,No,0
386,26,female,Master,186661,0,MORTGAGE,25000,EDUCATION,10.75,0.13,3,703,No,0
387,24,male,Bachelor,96739,1,OWN,2200,EDUCATION,13.49,0.02,4,626,No,0
388,26,female,Bachelor,94635,2,RENT,24250,HOMEIMPROVEMENT,17.56,0.26,3,643,No,1
389,34,female,Master,35248,11,RENT,6657,DEBTCONSOLIDATION,10.88,0.19,11,704,Yes,0
390,22,male,Master,58697,0,RENT,4000,EDUCATION,11.01,0.07,4,672,Yes,0
391,24,male,High School,73134,4,RENT,12000,DEBTCONSOLIDATION,10.36,0.16,3,664,Yes,0
392,27,female,Bachelor,73094,4,MORTGAGE,3400,MEDICAL,11.01,0.05,7,698,No,0
393,25,male,Bachelor,29626,2,RENT,5500,PERSONAL,12.87,0.19,5,531,Yes,0
394,22,female,Associate,60408,1,RENT,2500,MEDICAL,14.27,0.04,2,677,Yes,0
395,26,male,Bachelor,183595,3,OWN,15000,PERSONAL,11.36,0.08,2,602,Yes,0
396,37,female,High School,84812,10,MORTGAGE,25000,MEDICAL,9.76,0.29,12,662,No,0
397,21,female,Bachelor,51140,2,RENT,5000,EDUCATION,9.32,0.1,4,652,No,0
398,31,male,Bachelor,27624,6,RENT,1400,VENTURE,20,0.05,7,666,Yes,0
399,25,male,Associate,44239,1,MORTGAGE,7000,DEBTCONSOLIDATION,14.91,0.16,4,648,No,1
400,27,female,High School,38975,9,RENT,5000,HOMEIMPROVEMENT,6.62,0.13,7,566,No,1
401,32,female,Master,31203,13,RENT,4990,VENTURE,7.73,0.16,6,704,Yes,0
402,26,female,Associate,66825,6,RENT,3200,DEBTCONSOLIDATION,8.49,0.05,2,594,No,0
403,21,female,Associate,36677,0,RENT,3500,VENTURE,11.01,0.1,4,600,Yes,0
404,24,male,High School,48815,4,RENT,5000,VENTURE,14.11,0.1,3,579,No,1
405,47,male,Associate,75583,24,RENT,14026,VENTURE,12.74,0.19,12,693,No,0
406,22,male,High School,41863,2,RENT,10000,MEDICAL,11.01,0.24,4,627,Yes,0
407,24,male,Associate,77871,1,MORTGAGE,5200,DEBTCONSOLIDATION,7.9,0.07,3,639,No,0
408,41,male,Associate,133045,17,MORTGAGE,20000,DEBTCONSOLIDATION,13.35,0.15,17,710,No,0
409,24,male,Bachelor,103651,5,MORTGAGE,3131,DEBTCONSOLIDATION,12.08,0.03,3,646,No,1
410,23,male,Associate,55008,0,RENT,9000,EDUCATION,10.65,0.16,2,632,Yes,0
411,21,female,High School,48265,0,OWN,3500,PERSONAL,6.62,0.07,3,595,Yes,0
412,26,male,Bachelor,281792,1,MORTGAGE,21600,HOMEIMPROVEMENT,12.18,0.08,3,584,Yes,0
413,32,male,Master,112542,13,MORTGAGE,10000,DEBTCONSOLIDATION,5.42,0.09,10,678,Yes,0
414,26,female,High School,89870,3,MORTGAGE,4475,VENTURE,9.99,0.05,4,635,Yes,0
415,23,female,Bachelor,71325,4,MORTGAGE,4000,MEDICAL,8,0.06,3,518,Yes,0
416,24,female,Associate,64519,0,MORTGAGE,6400,EDUCATION,13.67,0.1,2,640,Yes,0
417,27,female,Associate,31700,4,RENT,3000,MEDICAL,10.64,0.09,8,628,No,0
418,24,female,Bachelor,116728,0,MORTGAGE,5000,VENTURE,10.6,0.04,4,718,No,0
419,30,female,High School,55073,5,RENT,5000,EDUCATION,14.06,0.09,6,561,Yes,0
420,28,female,Master,30115,7,RENT,7950,MEDICAL,15.99,0.26,5,606,No,1
421,31,female,Master,97000,9,MORTGAGE,5500,MEDICAL,10.75,0.06,8,643,Yes,0
422,29,male,Master,173650,7,MORTGAGE,20477,DEBTCONSOLIDATION,12.69,0.12,8,646,Yes,0
423,30,female,Master,47087,9,RENT,12800,MEDICAL,5.79,0.27,8,696,No,1
424,45,male,Doctorate,142320,22,MORTGAGE,9600,EDUCATION,13.99,0.07,12,745,No,1
425,23,male,Master,59803,0,MORTGAGE,15000,MEDICAL,19.82,0.25,3,666,No,1
426,32,female,Bachelor,175517,9,MORTGAGE,1976,MEDICAL,11.86,0.01,6,695,Yes,0
427,28,female,Master,60125,4,MORTGAGE,4750,MEDICAL,10.25,0.08,8,652,Yes,0
428,36,female,Associate,108834,12,RENT,30000,PERSONAL,15.99,0.28,11,610,No,1
429,21,male,High School,54748,0,RENT,4000,VENTURE,12.87,0.07,2,621,No,0
430,26,male,Bachelor,61195,2,OWN,7500,PERSONAL,5.99,0.12,2,640,No,0
431,23,male,Bachelor,74580,1,RENT,3000,PERSONAL,12.42,0.04,2,553,No,0
432,25,female,Associate,120980,4,MORTGAGE,14000,VENTURE,9.4,0.12,3,648,Yes,0
433,27,female,High School,52975,7,RENT,4000,MEDICAL,13.48,0.08,7,676,Yes,0
434,27,male,Associate,61309,2,MORTGAGE,3600,EDUCATION,8.88,0.06,10,664,No,0
435,22,male,Associate,102284,0,MORTGAGE,10000,PERSONAL,11.01,0.1,2,701,No,0
436,27,male,Master,65989,1,RENT,3200,MEDICAL,12.69,0.05,10,628,Yes,0
437,21,female,Associate,217231,1,MORTGAGE,5000,EDUCATION,8.07,0.02,3,609,Yes,0
438,23,female,High School,30032,0,OWN,6000,MEDICAL,12.67,0.2,4,668,No,0
439,27,male,Bachelor,96184,5,OWN,15000,HOMEIMPROVEMENT,17.14,0.16,8,597,No,0
440,28,male,Associate,40399,4,RENT,15000,EDUCATION,11.01,0.37,10,659,No,1
441,27,male,Bachelor,111835,4,RENT,13000,DEBTCONSOLIDATION,7.65,0.12,5,628,No,0
442,28,female,Bachelor,83984,6,MORTGAGE,18000,PERSONAL,17.39,0.21,7,678,No,1
443,21,male,Master,22629,1,RENT,4500,PERSONAL,10.38,0.2,2,670,No,1
444,27,female,Bachelor,121131,5,RENT,18000,VENTURE,7.88,0.15,5,686,Yes,0
445,22,male,High School,73115,0,RENT,7000,MEDICAL,9.99,0.1,4,492,Yes,0
446,21,female,High School,42708,0,OWN,4000,VENTURE,7.29,0.09,2,590,Yes,0
447,24,male,Associate,193028,2,MORTGAGE,17000,VENTURE,9.25,0.09,3,620,Yes,0
448,35,female,High School,337011,10,MORTGAGE,21600,HOMEIMPROVEMENT,12.99,0.06,8,640,Yes,0
449,32,male,Associate,577028,11,MORTGAGE,10275,DEBTCONSOLIDATION,10.05,0.02,8,705,No,0
450,29,female,Master,43157,5,OWN,10000,VENTURE,12.87,0.23,8,575,Yes,0
451,32,female,Associate,79041,9,OWN,12000,PERSONAL,13.35,0.15,9,601,Yes,0
452,49,male,Associate,126735,28,MORTGAGE,11000,DEBTCONSOLIDATION,9.32,0.09,13,690,No,0
453,23,male,Associate,36920,1,MORTGAGE,6500,DEBTCONSOLIDATION,7.74,0.18,4,529,Yes,0
454,26,male,Master,79035,5,MORTGAGE,10950,VENTURE,7.88,0.14,2,660,No,0
455,25,female,High School,38466,2,MORTGAGE,6000,DEBTCONSOLIDATION,5.79,0.16,4,565,Yes,0
456,21,male,High School,48751,0,MORTGAGE,9000,EDUCATION,11.14,0.18,3,623,Yes,0
457,48,male,Associate,274744,19,MORTGAGE,25000,HOMEIMPROVEMENT,15.31,0.09,13,673,No,1
458,23,male,High School,58467,2,RENT,7000,EDUCATION,8.94,0.12,3,617,No,0
459,39,male,Associate,102703,17,MORTGAGE,5000,VENTURE,11.86,0.05,15,662,Yes,0
460,28,female,Bachelor,44053,7,OWN,2350,EDUCATION,12.99,0.05,5,673,No,0
461,23,male,High School,63214,1,RENT,3900,EDUCATION,7.98,0.06,4,514,Yes,0
462,24,male,Bachelor,42780,0,RENT,4500,MEDICAL,12.87,0.11,3,652,No,0
463,22,male,High School,86234,0,MORTGAGE,12000,MEDICAL,11.71,0.14,4,595,No,0
464,24,male,Associate,39320,0,RENT,12800,HOMEIMPROVEMENT,12.42,0.33,3,684,No,1
465,27,male,Bachelor,22958,8,RENT,2060,VENTURE,8.55,0.09,5,640,No,1
466,25,female,Bachelor,121319,2,RENT,2600,DEBTCONSOLIDATION,7.9,0.02,3,653,Yes,0
467,32,male,High School,144832,7,MORTGAGE,2029,EDUCATION,11.01,0.01,10,661,Yes,0
468,24,female,Associate,162889,4,MORTGAGE,12000,EDUCATION,9.38,0.07,2,609,Yes,0
469,23,male,Master,180839,3,MORTGAGE,30000,MEDICAL,9.99,0.17,3,689,Yes,0
470,32,male,Associate,100785,10,RENT,9350,EDUCATION,11.01,0.09,6,645,Yes,0
471,24,male,Master,166460,1,OWN,16500,PERSONAL,6.54,0.1,3,565,Yes,0
472,22,female,Bachelor,15436,2,RENT,1000,EDUCATION,13.57,0.06,2,698,No,1
473,28,male,Associate,27732,7,OWN,2500,HOMEIMPROVEMENT,11.49,0.09,5,692,Yes,0
474,24,female,Master,109161,4,MORTGAGE,13000,MEDICAL,12.42,0.12,3,616,No,0
475,28,female,Master,61060,4,RENT,15000,PERSONAL,7.49,0.25,8,639,No,0
476,25,female,Master,38495,1,MORTGAGE,5200,HOMEIMPROVEMENT,5.42,0.14,4,713,No,0
477,24,female,High School,86667,4,RENT,17600,HOMEIMPROVEMENT,11.01,0.2,4,687,No,0
478,37,female,Bachelor,106632,12,MORTGAGE,9925,HOMEIMPROVEMENT,11.01,0.09,16,682,No,0
479,26,male,Bachelor,78908,4,RENT,3000,VENTURE,5.79,0.04,2,664,No,0
480,22,male,Master,45169,0,RENT,5000,VENTURE,9.99,0.11,3,700,Yes,0
481,25,male,High School,58455,3,RENT,6000,MEDICAL,12.99,0.1,3,629,Yes,0
482,26,female,Associate,90917,5,MORTGAGE,12000,HOMEIMPROVEMENT,6.96,0.13,4,663,Yes,0
483,25,male,Bachelor,72879,4,OWN,14000,VENTURE,11.02,0.19,2,694,No,0
484,25,male,High School,18449,1,OWN,5375,EDUCATION,5.79,0.29,2,645,No,1
485,24,female,Associate,127132,0,MORTGAGE,10000,HOMEIMPROVEMENT,7.51,0.08,3,643,No,0
486,32,male,High School,95940,12,MORTGAGE,7800,HOMEIMPROVEMENT,11.01,0.08,8,689,No,0
487,25,male,High School,73109,6,RENT,3000,VENTURE,14.07,0.04,3,648,No,0
488,26,male,Master,84603,3,RENT,5000,PERSONAL,11.01,0.06,3,671,No,0
489,29,male,Bachelor,76164,5,MORTGAGE,5000,DEBTCONSOLIDATION,11.36,0.07,7,682,Yes,0
490,32,male,Bachelor,55276,8,RENT,2400,PERSONAL,12.42,0.04,6,668,Yes,0
491,29,male,High School,111904,8,MORTGAGE,2179,HOMEIMPROVEMENT,8.36,0.02,4,656,No,1
492,22,female,Associate,174836,1,MORTGAGE,12000,PERSONAL,6.92,0.07,4,558,Yes,0
493,37,female,Master,83796,16,OWN,12000,HOMEIMPROVEMENT,9.32,0.14,13,598,No,0
494,27,female,High School,36874,3,RENT,4500,MEDICAL,14.65,0.12,9,689,No,0
495,25,male,High School,75654,4,RENT,12000,VENTURE,14.11,0.16,2,629,Yes,0
496,22,male,Associate,49114,4,RENT,7000,DEBTCONSOLIDATION,11.99,0.14,3,553,Yes,0
497,22,female,High School,50455,0,OWN,1000,PERSONAL,6.99,0.02,2,609,No,0
498,32,male,Associate,70613,8,RENT,17500,EDUCATION,13.46,0.25,9,608,Yes,0
499,24,female,Associate,85012,1,RENT,2500,DEBTCONSOLIDATION,12.53,0.03,3,559,Yes,0
500,33,female,Master,100386,12,RENT,21000,DEBTCONSOLIDATION,11.71,0.21,7,588,No,1
501,25,female,High School,79211,1,RENT,18000,HOMEIMPROVEMENT,11.01,0.23,3,610,No,0
502,22,female,Associate,49282,0,RENT,10000,VENTURE,11.01,0.2,2,679,Yes,0
503,47,female,Bachelor,75385,25,RENT,14027,VENTURE,12.74,0.19,12,626,Yes,0
504,30,male,Master,35962,8,RENT,2400,MEDICAL,17.93,0.07,7,663,No,1
505,29,male,Master,53452,4,MORTGAGE,10000,DEBTCONSOLIDATION,14.74,0.19,5,621,No,1
506,25,male,Associate,48689,4,MORTGAGE,12947,EDUCATION,7.91,0.27,5,658,Yes,0
507,23,male,Bachelor,114924,3,OWN,10900,EDUCATION,7.74,0.09,4,601,Yes,0
508,27,male,High School,76405,4,MORTGAGE,25000,EDUCATION,12.79,0.33,5,474,Yes,0
509,37,male,High School,96958,12,RENT,5500,EDUCATION,7.88,0.06,11,595,No,0
510,23,female,Master,77693,0,RENT,3500,EDUCATION,9.63,0.05,3,679,Yes,0
511,22,male,Master,37050,0,OWN,5125,EDUCATION,10,0.14,3,596,No,0
512,23,female,Associate,38218,0,RENT,10000,VENTURE,7.7,0.26,3,597,No,1
513,29,female,Bachelor,40292,7,RENT,17177,MEDICAL,14.47,0.43,4,701,No,1
514,23,male,Master,47672,0,MORTGAGE,5000,DEBTCONSOLIDATION,12.11,0.1,3,507,No,1
515,26,female,Bachelor,69190,5,MORTGAGE,5006,MEDICAL,13.73,0.07,5,689,No,1
516,39,male,Bachelor,48852,21,RENT,3300,MEDICAL,11.01,0.07,13,629,Yes,0
517,31,female,High School,211213,6,MORTGAGE,24214,VENTURE,11.01,0.11,8,606,Yes,0
518,26,female,High School,65384,1,MORTGAGE,10000,EDUCATION,9.84,0.15,4,666,Yes,0
519,44,male,Associate,168723,20,OWN,21500,MEDICAL,11.83,0.13,11,541,Yes,0
520,30,female,High School,99757,11,RENT,4018,DEBTCONSOLIDATION,9.94,0.04,7,652,Yes,0
521,29,female,Bachelor,8248,8,RENT,3057,VENTURE,9.29,0.37,9,712,No,1
522,37,male,Master,36783,12,RENT,6500,MEDICAL,10.37,0.18,11,667,No,0
523,36,male,High School,44299,13,OWN,10000,MEDICAL,16.29,0.23,17,586,Yes,0
524,26,male,Bachelor,37000,5,MORTGAGE,2000,HOMEIMPROVEMENT,11.99,0.05,2,639,No,1
525,27,male,Master,49286,3,RENT,6600,VENTURE,11.14,0.13,7,674,No,0
526,25,male,Bachelor,91006,3,RENT,10664,EDUCATION,9.62,0.12,7,675,Yes,0
527,25,male,Associate,107913,0,MORTGAGE,25000,MEDICAL,15.62,0.23,4,676,No,1
528,26,male,Bachelor,178439,0,RENT,24000,EDUCATION,18.3,0.13,2,615,No,1
529,22,female,Master,73193,0,RENT,15000,EDUCATION,11.71,0.2,4,678,Yes,0
530,21,female,High School,68845,0,OWN,5000,VENTURE,6.54,0.07,2,546,Yes,0
531,22,female,High School,65892,0,MORTGAGE,7000,MEDICAL,12.24,0.11,2,564,Yes,0
532,25,female,Associate,42208,4,RENT,8400,PERSONAL,11.01,0.2,4,663,No,0
533,24,male,Associate,63101,1,RENT,10000,DEBTCONSOLIDATION,7.88,0.16,4,642,No,0
534,26,female,Master,84937,2,RENT,12000,HOMEIMPROVEMENT,6.99,0.14,3,653,Yes,0
535,25,female,Associate,91124,2,MORTGAGE,20000,VENTURE,10.62,0.22,3,507,Yes,0
536,21,male,High School,32675,0,RENT,5000,EDUCATION,13.49,0.15,2,478,Yes,0
537,28,male,High School,69451,2,RENT,6800,HOMEIMPROVEMENT,10.65,0.1,8,667,Yes,0
538,25,female,Bachelor,29883,4,RENT,10000,HOMEIMPROVEMENT,9.91,0.33,4,661,No,1
539,27,female,Master,53577,4,MORTGAGE,10000,MEDICAL,6.92,0.19,9,683,No,0
540,27,male,High School,99491,6,MORTGAGE,10000,VENTURE,6.92,0.1,9,561,Yes,0
541,24,male,Bachelor,115197,2,MORTGAGE,16000,VENTURE,5.79,0.14,4,543,Yes,0
542,25,female,Bachelor,104173,4,MORTGAGE,15000,PERSONAL,6.91,0.14,4,659,No,1
543,30,female,Bachelor,84970,5,MORTGAGE,7000,EDUCATION,8.9,0.08,9,649,Yes,0
544,28,male,High School,35104,3,RENT,8700,VENTURE,14.61,0.25,8,637,No,1
545,26,male,High School,153415,1,MORTGAGE,4900,DEBTCONSOLIDATION,11.01,0.03,3,619,Yes,0
546,22,female,High School,35935,1,RENT,5000,EDUCATION,7.5,0.14,4,649,No,0
547,21,female,Bachelor,62124,0,RENT,1500,HOMEIMPROVEMENT,15.58,0.02,4,701,No,1
548,28,male,Master,88371,3,RENT,9425,HOMEIMPROVEMENT,11.49,0.11,8,668,No,0
549,26,male,High School,128197,2,MORTGAGE,5000,DEBTCONSOLIDATION,11.1,0.04,5,585,Yes,0
550,28,male,Associate,76788,8,RENT,12000,MEDICAL,10.37,0.16,10,693,Yes,0
551,28,female,Master,51705,6,RENT,10000,EDUCATION,10.92,0.19,7,720,No,0
552,25,female,High School,75111,1,MORTGAGE,18300,MEDICAL,10.62,0.24,3,471,No,1
553,22,female,High School,89768,0,MORTGAGE,4000,MEDICAL,6.99,0.04,4,675,Yes,0
554,23,male,Associate,120988,0,MORTGAGE,10000,VENTURE,10.64,0.08,3,586,Yes,0
555,26,female,Associate,19452,2,RENT,5500,HOMEIMPROVEMENT,7.88,0.28,3,604,No,1
556,31,female,Master,75437,3,RENT,5800,MEDICAL,14.11,0.08,10,665,No,1
557,25,female,High School,71714,1,RENT,6000,VENTURE,15.23,0.08,3,610,No,1
558,32,male,High School,47895,5,MORTGAGE,16700,VENTURE,7.51,0.35,8,586,Yes,0
559,25,male,Associate,56144,5,RENT,7000,PERSONAL,8.49,0.12,2,657,Yes,0
560,24,female,Bachelor,48741,4,RENT,9000,EDUCATION,11.99,0.18,4,657,Yes,0
